,link,text,user,date,likes,quotes,retweets,comments
46,https://twitter.com/BJP4India/status/1775446928907546981#m,"à¤¬à¤¸à¤ªà¤¾ à¤•à¥‡ à¤¶à¤¾à¤¸à¤¨ à¤®à¥‡à¤‚ 19 à¤šà¥€à¤¨à¥€ à¤®à¤¿à¤²à¥‡à¤‚ à¤¬à¤‚à¤¦ à¤¹à¥à¤ˆ, à¤…à¤–à¤¿à¤²à¥‡à¤¶ à¤•à¥‡ à¤¶à¤¾à¤¸à¤¨ à¤®à¥‡à¤‚ 10 à¤šà¥€à¤¨à¥€ à¤®à¤¿à¤²à¥‡à¤‚ à¤¬à¤‚à¤¦ à¤¹à¥à¤ˆà¥¤  à¤²à¥‡à¤•à¤¿à¤¨ à¤­à¤¾à¤œà¤ªà¤¾ à¤•à¥‡ à¤¶à¤¾à¤¸à¤¨ à¤®à¥‡à¤‚ 20 à¤¸à¥‡ à¤…à¤§à¤¿à¤• à¤šà¥€à¤¨à¥€ à¤®à¤¿à¤²à¥‹à¤‚ à¤•à¥‹ à¤¶à¥à¤°à¥‚ à¤•à¤¿à¤¯à¤¾ à¤—à¤¯à¤¾ à¤”à¤° 5 à¤¨à¤ˆ à¤šà¥€à¤¨à¥€ à¤®à¤¿à¤²à¥‡à¤‚ à¤¬à¤¨à¤¾à¤¨à¥‡ à¤•à¤¾ à¤•à¤¾à¤® à¤­à¥€ à¤¹à¤®à¤¾à¤°à¥€ à¤¸à¤°à¤•à¤¾à¤° à¤¨à¥‡ à¤•à¤¿à¤¯à¤¾ à¤¹à¥ˆà¥¤  - à¤¶à¥à¤°à¥€ @AmitShah",BJP,"Apr 3, 2024 Â· 8:55 AM UTC",673,5,268,58
47,https://twitter.com/BJP4India/status/1775446360390566295#m,"à¤†à¤ª à¤¯à¤¾à¤¦ à¤•à¥€à¤œà¤¿à¤¯à¥‡ à¤œà¤¬ à¤•à¤¾à¤‚à¤—à¥à¤°à¥‡à¤¸ à¤•à¥€ à¤¸à¤°à¤•à¤¾à¤° à¤¥à¥€, à¤¤à¤¬ à¤—à¤¨à¥à¤¨à¥‡ à¤•à¥€ FRP 210 à¤°à¥à¤ªà¤¯à¥‡ à¤ªà¥à¤°à¤¤à¤¿ à¤•à¥à¤µà¤¿à¤‚à¤Ÿà¤² à¤¥à¥€à¥¤  à¤†à¤œ à¤‡à¤¸à¥‡ 340 à¤°à¥à¤ªà¤¯à¥‡ à¤ªà¥à¤°à¤¤à¤¿ à¤•à¥à¤µà¤¿à¤‚à¤Ÿà¤² à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤•à¤¾à¤® à¤®à¥‹à¤¦à¥€ à¤œà¥€ à¤¨à¥‡ à¤•à¤¿à¤¯à¤¾ à¤¹à¥ˆà¥¤  à¤­à¥à¤—à¤¤à¤¾à¤¨ à¤•à¥€ à¤œà¤¹à¤¾à¤‚ à¤¤à¤• à¤¬à¤¾à¤¤ à¤¹à¥ˆ, à¤†à¤œ 2 à¤²à¤¾à¤– 50 à¤¹à¤œà¤¾à¤° à¤•à¤°à¥‹à¤¡à¤¼ à¤°à¥à¤ªà¤¯à¥‡ à¤•à¤¾ à¤—à¤¨à¥à¤¨à¤¾ à¤­à¥à¤—à¤¤à¤¾à¤¨ à¤•à¤°à¤¨à¥‡ à¤•à¤¾ à¤•à¤¾à¤® à¤­à¤¾à¤œà¤ªà¤¾ à¤•à¥€ à¤¸à¤°à¤•à¤¾à¤° à¤¨à¥‡ à¤•à¤¿à¤¯à¤¾ à¤¹à¥ˆà¥¤  - à¤¶à¥à¤°à¥€ @AmitShah",BJP,"Apr 3, 2024 Â· 8:52 AM UTC",1313,4,364,46
48,https://twitter.com/BJP4India/status/1775445976733360578#m,à¤¯à¥‡ à¤šà¥à¤¨à¤¾à¤µ à¤®à¥‹à¤¦à¥€ à¤œà¥€ à¤•à¥‹ à¤¤à¥€à¤¸à¤°à¥€ à¤¬à¤¾à¤° à¤ªà¥à¤°à¤§à¤¾à¤¨à¤®à¤‚à¤¤à¥à¤°à¥€ à¤¬à¤¨à¤¾à¤¨à¥‡ à¤•à¤¾ à¤šà¥à¤¨à¤¾à¤µ à¤¹à¥ˆà¥¤  à¤®à¥‹à¤¦à¥€ à¤œà¥€ à¤¨à¥‡ à¤—à¤°à¥€à¤¬à¥‹à¤‚ à¤”à¤° à¤•à¤¿à¤¸à¤¾à¤¨à¥‹à¤‚ à¤•à¥‡ à¤‰à¤¤à¥à¤¥à¤¾à¤¨ à¤•à¥‡ à¤²à¤¿à¤ à¤¬à¤¹à¥à¤¤ à¤¸à¤¾à¤°à¥‡ à¤•à¤¾à¤°à¥à¤¯ à¤•à¤¿à¤ à¤¹à¥ˆà¤‚à¥¤  à¤®à¥‹à¤¦à¥€ à¤œà¥€ à¤¨à¥‡ à¤—à¥à¤¡à¤¼ à¤”à¤° à¤—à¤¨à¥à¤¨à¥‡ à¤•à¥‡ à¤‡à¤¸ à¤•à¥à¤·à¥‡à¤¤à¥à¤° à¤®à¥‡à¤‚ à¤—à¤¨à¥à¤¨à¥‡ à¤•à¥‡ à¤²à¤¿à¤ à¤°à¤¾à¤·à¥à¤Ÿà¥à¤°à¥€à¤¯ à¤¨à¥€à¤¤à¤¿ à¤¬à¤¨à¤¾à¤•à¤° à¤¢à¥‡à¤° à¤¸à¤¾à¤°à¥‡ à¤¬à¤¦à¤²à¤¾à¤µ à¤•à¤¿à¤ à¤¹à¥ˆà¤‚à¥¤  - à¤¶à¥à¤°à¥€ @AmitShah,BJP,"Apr 3, 2024 Â· 8:51 AM UTC",501,4,202,41
49,https://twitter.com/BJP4India/status/1775443175475143134#m,"à¤•à¥‡à¤¨à¥à¤¦à¥à¤°à¥€à¤¯ à¤—à¥ƒà¤¹ à¤à¤µà¤‚ à¤¸à¤¹à¤•à¤¾à¤°à¤¿à¤¤à¤¾ à¤®à¤‚à¤¤à¥à¤°à¥€ à¤¶à¥à¤°à¥€ @AmitShah à¤®à¥à¤œà¤«à¥à¤«à¤°à¤¨à¤—à¤°, à¤‰à¤¤à¥à¤¤à¤° à¤ªà¥à¤°à¤¦à¥‡à¤¶ à¤®à¥‡à¤‚ à¤œà¤¨à¤¸à¤­à¤¾ à¤•à¥‹ à¤¸à¤‚à¤¬à¥‹à¤§à¤¿à¤¤ à¤•à¤°à¤¤à¥‡ à¤¹à¥à¤à¥¤ https://twitter.com/i/broadcasts/1dRKZEnkkkoxB",BJP,"Apr 3, 2024 Â· 8:40 AM UTC",855,6,360,35
50,https://twitter.com/BJP4India/status/1775440384979542410#m,à¤­à¤¾à¤œà¤ªà¤¾ à¤°à¤¾à¤·à¥à¤Ÿà¥à¤°à¥€à¤¯ à¤…à¤§à¥à¤¯à¤•à¥à¤· à¤¶à¥à¤°à¥€ @JPNadda à¤¨à¥‡ à¤†à¤œ à¤‰à¤œà¥à¤œà¥ˆà¤¨ à¤•à¥‡ à¤®à¤¹à¤¾à¤•à¤¾à¤² à¤®à¤‚à¤¦à¤¿à¤° à¤®à¥‡à¤‚ à¤ªà¥‚à¤œà¤¾-à¤…à¤°à¥à¤šà¤¨à¤¾ à¤•à¥€à¥¤,BJP,"Apr 3, 2024 Â· 8:29 AM UTC",2212,16,504,56
51,https://twitter.com/BJP4India/status/1775437955861033045#m,"à¤†à¤ª (à¤­à¤¾à¤œà¤ªà¤¾ à¤•à¤¾à¤°à¥à¤¯à¤•à¤°à¥à¤¤à¤¾) à¤œà¤¹à¤¾à¤‚ à¤­à¥€ à¤œà¤¾ à¤°à¤¹à¥‡ à¤¹à¥‹à¤‚à¤—à¥‡, à¤œà¤¨à¤¤à¤¾ à¤µà¤¿à¤•à¤¾à¤¸ à¤•à¥€ à¤¬à¤¾à¤¤ à¤•à¤°à¤¤à¥€ à¤¹à¥‹à¤—à¥€à¥¤ à¤²à¥‹à¤—à¥‹à¤‚ à¤®à¥‡à¤‚ à¤œà¤¬ à¤¸à¤°à¤•à¤¾à¤° à¤•à¥‡ à¤•à¤¾à¤®à¤•à¤¾à¤œ à¤•à¥‹ à¤²à¥‡à¤•à¤° à¤µà¤¿à¤¶à¥à¤µà¤¾à¤¸ à¤¹à¥‹ à¤œà¤¾à¤¤à¤¾ à¤¹à¥ˆ, à¤¤à¥‹ à¤šà¥à¤¨à¤¾à¤µ à¤¨à¥‡à¤¤à¤¾ à¤¨à¤¹à¥€à¤‚ à¤œà¤¨à¤¤à¤¾ à¤–à¥à¤¦ à¤†à¤—à¥‡ à¤¬à¤¢à¤¼à¤•à¤° à¤²à¤¡à¤¼à¤¤à¥€ à¤¹à¥ˆà¥¤   à¤‡à¤¸ à¤¬à¤¾à¤° à¤œà¤¨à¤¤à¤¾ à¤¨à¥‡ à¤¹à¤° à¤œà¤—à¤¹ à¤¯à¤¹à¥€ à¤¸à¤‚à¤¦à¥‡à¤¶ à¤¦à¤¿à¤¯à¤¾ à¤¹à¥ˆ- à¤«à¤¿à¤° à¤à¤• à¤¬à¤¾à¤° â€‹à¤®à¥‹à¤¦à¥€ à¤¸à¤°à¤•à¤¾à¤°à¥¤  - à¤ªà¥€à¤à¤® @narendramodi #MeraBoothSabseMazboot",BJP,"Apr 3, 2024 Â· 8:19 AM UTC",599,8,270,39
52,https://twitter.com/BJP4India/status/1775436850640957755#m,"Our people are so full of emotions.  And you should remember that when you work, you don't only campaign for elections, but also take the ethos and culture of the party to the people.   I would urge all of you to influence the voters not only with ideals and culture of the BJP, but also with your humility.  - PM @narendramodi #MeraBoothSabseMazboot",BJP,"Apr 3, 2024 Â· 8:15 AM UTC",158,0,88,6
53,https://twitter.com/BJP4India/status/1775434979138244817#m,"The people of Uttar Pradesh associate not because of their selfishness, but because of their emotions. They connect emotionally, and remain bound by that very feeling.   As a booth-level worker, you should ensure that your work or behaviour doesn't hurt anyone.  - PM @narendramodi #MeraBoothSabseMazboot",BJP,"Apr 3, 2024 Â· 8:07 AM UTC",405,3,173,19
54,https://twitter.com/BJP4India/status/1775434878152016165#m,"à¤—à¤°à¥à¤®à¥€ à¤¬à¤¹à¥à¤¤ à¤¹à¥ˆ, à¤®à¥ˆà¤‚ à¤•à¤¾à¤°à¥à¤¯à¤•à¤°à¥à¤¤à¤¾à¤“à¤‚ à¤¸à¥‡ à¤­à¥€ à¤†à¤—à¥à¤°à¤¹ à¤•à¤°à¥‚à¤‚à¤—à¤¾ à¤•à¥€ à¤…à¤ªà¤¨à¥‡ à¤¸à¥à¤µà¤¾à¤¸à¥à¤¥à¥à¤¯ à¤•à¥€ à¤šà¤¿à¤‚à¤¤à¤¾ à¤œà¤°à¥‚à¤° à¤•à¤°à¤¨à¤¾à¥¤ à¤œà¤¬ à¤à¤¸à¥€ à¤—à¤°à¥à¤®à¥€ à¤®à¥‡à¤‚ à¤•à¤¾à¤® à¤•à¤°à¤¤à¥‡ à¤¹à¥ˆà¤‚, à¤¤à¥‹ à¤ªà¤¾à¤¨à¥€ à¤œà¤°à¥‚à¤° à¤ªà¥€à¤¨à¤¾à¥¤   à¤œà¤¿à¤¤à¤¨à¤¾ à¤…à¤ªà¤¨à¤¾ à¤¸à¥à¤µà¤¾à¤¸à¥à¤¥à¥à¤¯ à¤¸à¤‚à¤­à¤¾à¤²à¥‡à¤‚à¤—à¥‡, à¤®à¥‡à¤¹à¤¨à¤¤ à¤•à¤°à¤¨à¤¾ à¤‰à¤¤à¤¨à¤¾ à¤¹à¥€ à¤¸à¥à¤µà¤¿à¤§à¤¾à¤œà¤¨à¤• à¤¹à¥‹à¤—à¤¾à¥¤  - à¤ªà¥€à¤à¤® @narendramodi #MeraBoothSabseMazboot",BJP,"Apr 3, 2024 Â· 8:07 AM UTC",750,8,302,89
55,https://twitter.com/BJP4India/status/1775434150448668993#m,"à¤šà¥à¤¨à¤¾à¤µ à¤…à¤­à¤¿à¤¯à¤¾à¤¨ à¤•à¥‡ à¤¦à¥Œà¤°à¤¾à¤¨ à¤†à¤ª à¤¸à¤¿à¤°à¥à¤« à¤ªà¤¾à¤°à¥à¤Ÿà¥€ à¤•à¤¾ à¤ªà¥à¤°à¤šà¤¾à¤° à¤¹à¥€ à¤¨à¤¹à¥€à¤‚ à¤•à¤°à¤¤à¥‡, à¤¬à¤²à¥à¤•à¤¿ à¤ªà¤¾à¤°à¥à¤Ÿà¥€ à¤•à¥€ à¤¸à¤‚à¤¸à¥à¤•à¥ƒà¤¤à¤¿ à¤”à¤° à¤¸à¤‚à¤¸à¥à¤•à¤¾à¤°à¥‹à¤‚ à¤•à¥‹ à¤­à¥€ à¤²à¥‹à¤—à¥‹à¤‚ à¤¤à¤• à¤²à¥‡ à¤œà¤¾à¤¤à¥‡ à¤¹à¥ˆà¤‚à¥¤   à¤®à¥‡à¤°à¤¾ à¤†à¤ª à¤¸à¤­à¥€ à¤¸à¥‡ à¤†à¤—à¥à¤°à¤¹ à¤¹à¥ˆ à¤•à¤¿ à¤­à¤¾à¤œà¤ªà¤¾ à¤•à¥‡ à¤µà¤¿à¤šà¤¾à¤°à¥‹à¤‚ à¤•à¥‡ à¤¸à¤¾à¤¥-à¤¸à¤¾à¤¥ à¤…à¤ªà¤¨à¥€ à¤µà¤¿à¤¨à¤®à¥à¤°à¤¤à¤¾ à¤¸à¥‡ à¤­à¥€ à¤µà¥‹à¤Ÿà¤°à¥‹à¤‚ à¤•à¥‹ à¤ªà¥à¤°à¤­à¤¾à¤µà¤¿à¤¤ à¤•à¤°à¤¨à¥‡ à¤•à¥€ à¤•à¥‹à¤¶à¤¿à¤¶ à¤•à¤°à¥‡à¤‚à¥¤  - à¤ªà¥€à¤à¤® @narendramodi #MeraBoothSabseMazboot",BJP,"Apr 3, 2024 Â· 8:04 AM UTC",505,5,211,13
56,https://twitter.com/BJP4India/status/1775434069226000530#m,"à¤¯à¥‚à¤ªà¥€ à¤•à¥‡ à¤²à¥‹à¤— à¤•à¤¿à¤¸à¥€ à¤¸à¥à¤µà¤¾à¤°à¥à¤¥ à¤•à¥€ à¤µà¤œà¤¹ à¤¸à¥‡ à¤¨à¤¹à¥€à¤‚, à¤¬à¤²à¥à¤•à¤¿ à¤­à¤¾à¤µà¤¨à¤¾à¤¤à¥à¤®à¤• à¤°à¥‚à¤ª à¤¸à¥‡ à¤œà¥à¤¡à¤¼à¤¤à¥‡ à¤¹à¥ˆà¤‚ à¤”à¤° à¤¹à¤®à¥‡à¤¶à¤¾ à¤‰à¤¸ à¤­à¤¾à¤µà¤¨à¤¾ à¤¸à¥‡ à¤¬à¤‚à¤§à¥‡ à¤°à¤¹à¤¤à¥‡ à¤¹à¥ˆà¤‚à¥¤   à¤à¤• à¤•à¤¾à¤°à¥à¤¯à¤•à¤°à¥à¤¤à¤¾ à¤•à¥‡ à¤°à¥‚à¤ª à¤®à¥‡à¤‚ à¤†à¤ª à¤¸à¤­à¥€ à¤•à¤¾ à¤ªà¥à¤°à¤¯à¤¾à¤¸ à¤¹à¥‹à¤¨à¤¾ à¤šà¤¾à¤¹à¤¿à¤ à¤•à¤¿ à¤†à¤ªà¤•à¥‡ à¤•à¤¾à¤® à¤¯à¤¾ à¤µà¥à¤¯à¤µà¤¹à¤¾à¤° à¤¸à¥‡ à¤•à¤¿à¤¸à¥€ à¤•à¥‹ à¤ à¥‡à¤¸ à¤¨ à¤ªà¤¹à¥à¤‚à¤šà¥‡à¥¤  - à¤ªà¥€à¤à¤® @narendramodi #MeraBoothSabseMazboot",BJP,"Apr 3, 2024 Â· 8:04 AM UTC",368,4,183,12
57,https://twitter.com/BJP4India/status/1775432431408968034#m,à¤šà¤¾à¤šà¤¾-à¤­à¤¤à¥€à¤œà¤¾ à¤ªà¤°à¤¿à¤µà¤¾à¤° à¤¸à¥‡ à¤¯à¥‚à¤ªà¥€ à¤•à¤¾ à¤®à¥‹à¤¹ à¤¬à¤¹à¥à¤¤ à¤ªà¤¹à¤²à¥‡ à¤¹à¥€ à¤­à¤‚à¤— à¤¹à¥‹ à¤šà¥à¤•à¤¾ à¤¹à¥ˆà¥¤ à¤‡à¤¸ à¤šà¥à¤¨à¤¾à¤µ à¤®à¥‡à¤‚ à¤ªà¤°à¤¿à¤µà¤¾à¤°à¤µà¤¾à¤¦ à¤•à¥‡ à¤–à¤¿à¤²à¤¾à¤« à¤¹à¤® à¤²à¤¡à¤¼à¤¾à¤ˆ à¤²à¤¡à¤¼ à¤°à¤¹à¥‡ à¤¹à¥ˆà¤‚à¥¤   à¤ªà¤°à¤¿à¤µà¤¾à¤°à¤µà¤¾à¤¦à¥€ à¤°à¤¾à¤œà¤¨à¥€à¤¤à¤¿ à¤•à¥‡ à¤–à¤¿à¤²à¤¾à¤« à¤¹à¤® à¤²à¥‹à¤•à¤¤à¤‚à¤¤à¥à¤° à¤•à¥‹ à¤¬à¤šà¤¾à¤¨à¥‡ à¤•à¥€ à¤²à¤¡à¤¼à¤¾à¤ˆ à¤²à¤¡à¤¼ à¤°à¤¹à¥‡ à¤¹à¥ˆà¤‚à¥¤  - à¤ªà¥€à¤à¤® @narendramodi #MeraBoothSabseMazboot,BJP,"Apr 3, 2024 Â· 7:57 AM UTC",477,5,227,25
58,https://twitter.com/BJP4India/status/1775431929535304176#m,Booth-level karyakartas should ensure that those who are already supporters and voters of the Bharatiya Janata Party should become canvassers!   We should work with unity and passion.  The dedicated efforts of canvassers can certainly bring wonderful results.  - PM @narendramodi #MeraBoothSabseMazboot,BJP,"Apr 3, 2024 Â· 7:55 AM UTC",440,3,231,27
59,https://twitter.com/BJP4India/status/1775429361249788352#m,"It's very crucial for a polling booth karyakarta to remain aware of the developments around him as he is the 'face' of BJP and of Modi.  We have to ensure proper and the best preparations at booth levels, so that we can register record wins at each and every booth.  - PM @narendramodi #MeraBoothSabseMazboot",BJP,"Apr 3, 2024 Â· 7:45 AM UTC",440,2,208,19
60,https://twitter.com/BJP4India/status/1775428356739080461#m,"à¤†à¤ª à¤¸à¤­à¥€ (à¤­à¤¾à¤œà¤ªà¤¾ à¤•à¤¾à¤°à¥à¤¯à¤•à¤°à¥à¤¤à¤¾) à¤µà¥‹à¤Ÿà¤°à¥‹à¤‚ à¤•à¥‡ à¤¸à¥€à¤§à¥‡ à¤¸à¤‚à¤ªà¤°à¥à¤• à¤®à¥‡à¤‚ à¤¹à¥‹à¤¤à¥‡ à¤¹à¥ˆà¤‚, à¤‰à¤¨à¤•à¥‡ à¤²à¤¿à¤ à¤†à¤ª à¤¹à¥€ à¤­à¤¾à¤œà¤ªà¤¾ à¤•à¤¾ à¤šà¥‡à¤¹à¤°à¤¾ à¤¹à¥‹à¤¤à¥‡ à¤¹à¥ˆà¤‚à¥¤ à¤œà¤¬ à¤†à¤ª à¤‰à¤¨à¤¸à¥‡ à¤®à¤¿à¤²à¤¤à¥‡ à¤¹à¥ˆà¤‚, à¤¤à¥‹ à¤µà¥‹ à¤†à¤ª à¤®à¥‡à¤‚ à¤­à¥€ à¤®à¥‹à¤¦à¥€ à¤•à¥‹ à¤¹à¥€ à¤¦à¥‡à¤–à¤¤à¥‡ à¤¹à¥ˆà¤‚à¥¤   à¤†à¤ª à¤‰à¤¨à¥à¤¹à¥‡à¤‚ à¤œà¥‹ à¤­à¥€ à¤¬à¤¤à¤¾ à¤°à¤¹à¥‡ à¤¹à¥‹à¤¤à¥‡ à¤¹à¥ˆà¤‚, à¤¤à¥‹ à¤‰à¤¨à¥à¤¹à¥‡à¤‚ à¤²à¤—à¤¤à¤¾ à¤¹à¥ˆ à¤¯à¥‡ à¤®à¥‹à¤¦à¥€ à¤¬à¤¤à¤¾ à¤°à¤¹à¤¾ à¤¹à¥ˆà¥¤ à¤†à¤ª à¤‰à¤¨à¥à¤¹à¥‡à¤‚ à¤œà¥‹ à¤­à¥€ à¤—à¤¾à¤°à¤‚à¤Ÿà¥€ à¤¦à¥‡à¤¤à¥‡ à¤¹à¥ˆà¤‚, à¤¤à¥‹ à¤†à¤ª à¤ªà¤° à¤­à¤°à¥‹à¤¸à¤¾ à¤•à¤°à¤¤à¥‡ à¤¹à¥ˆà¤‚ à¤•à¤¿ à¤¯à¥‡ à¤®à¥‹à¤¦à¥€ à¤•à¥‡ à¤¸à¤¾à¤¥à¥€ à¤¹à¥ˆà¤‚, à¤¤à¥‹ à¤—à¤¾à¤‚à¤°à¤Ÿà¥€ à¤®à¥‡à¤‚ à¤¤à¤¾à¤•à¤¤ à¤¹à¥ˆà¥¤ à¤‡à¤¸à¤²à¤¿à¤ à¤†à¤ª à¤®à¤¤à¤¦à¤¾à¤¤à¤¾à¤“à¤‚ à¤•à¥€ à¤¨à¤œà¤°à¥‹à¤‚ à¤®à¥‡à¤‚ à¤¬à¤¹à¥à¤¤ à¤¬à¤¡à¤¼à¥‡ à¤µà¥à¤¯à¤•à¥à¤¤à¤¿ à¤¹à¥‹à¤¤à¥‡ à¤¹à¥ˆà¤‚à¥¤  - à¤ªà¥€à¤à¤® @narendramodi #MeraBoothSabseMazboot",BJP,"Apr 3, 2024 Â· 7:41 AM UTC",668,4,279,25
61,https://twitter.com/BJP4India/status/1775427641828364717#m,"à¤œà¥‹ à¤¹à¤®à¤¾à¤°à¥‡ à¤¯à¥‚à¤ªà¥€ à¤•à¥‡ à¤­à¤¾à¤œà¤ªà¤¾ à¤•à¤¾à¤°à¥à¤¯à¤•à¤°à¥à¤¤à¤¾ à¤œà¤¾à¤¨à¤¤à¥‡ à¤¹à¥ˆà¤‚, à¤‰à¤¸à¥‡ à¤°à¤¾à¤œà¤¨à¥€à¤¤à¤¿ à¤•à¥‡ à¤¬à¤¡à¤¼à¥‡-à¤¬à¤¡à¤¼à¥‡ à¤¦à¤¿à¤—à¥à¤—à¤œ à¤­à¤¾à¤‚à¤ª à¤­à¥€ à¤¨à¤¹à¥€à¤‚ à¤ªà¤¾à¤¤à¥‡ à¤¹à¥ˆà¤‚à¥¤ à¤²à¥‹à¤•à¤¸à¤­à¤¾ à¤šà¥à¤¨à¤¾à¤µ à¤¹à¥‹ à¤¯à¤¾ à¤µà¤¿à¤§à¤¾à¤¨à¤¸à¤­à¤¾ à¤šà¥à¤¨à¤¾à¤µ, à¤¹à¤° à¤šà¥à¤¨à¤¾à¤µ à¤®à¥‡à¤‚ à¤†à¤ªà¤•à¥€ à¤®à¥‡à¤¹à¤¨à¤¤ à¤¸à¥‡ à¤¨à¤ à¤°à¤¿à¤•à¥‰à¤°à¥à¤¡ à¤¬à¤¨ à¤°à¤¹à¥‡ à¤¹à¥ˆà¤‚à¥¤   à¤†à¤ªà¤•à¤¾ à¤¯à¥‡ à¤œà¥‹à¤¶ à¤¦à¥‡à¤–à¤•à¤° à¤®à¥à¤à¥‡ à¤¤à¥‹ à¤ªà¥à¤°à¤¸à¤¨à¥à¤¨à¤¤à¤¾ à¤¹à¥‹à¤¤à¥€ à¤¹à¥ˆ, à¤²à¥‡à¤•à¤¿à¤¨ à¤¬à¤¾à¤•à¥€ à¤ªà¤¾à¤°à¥à¤Ÿà¤¿à¤¯à¥‹à¤‚ à¤•à¥‡ à¤¨à¥‡à¤¤à¤¾ à¤¤à¥‹ à¤†à¤ªà¤•à¤¾ à¤¯à¥‡ à¤œà¥‹à¤¶ à¤¦à¥‡à¤–à¤•à¤° à¤ªà¤¹à¤²à¥‡ à¤¹à¥€ à¤ à¤‚à¤¡à¥‡ à¤ªà¤¡à¤¼ à¤œà¤¾à¤¤à¥‡ à¤¹à¥ˆà¤‚à¥¤  - à¤ªà¥€à¤à¤® @narendramodi #MeraBoothSabseMazboot",BJP,"Apr 3, 2024 Â· 7:38 AM UTC",533,8,245,28
62,https://twitter.com/BJP4India/status/1775426164367999038#m,PM Shri @narendramodi's interaction with BJP Karyakartas from Uttar Pradesh via NaMo App. #MeraBoothSabseMazboot https://twitter.com/i/broadcasts/1OdJrjomkmwJX,BJP,"Apr 3, 2024 Â· 7:32 AM UTC",723,10,402,27
63,https://twitter.com/BJP4India/status/1775414715235066230#m,"à¤®à¥‹à¤¦à¥€ à¤¸à¤°à¤•à¤¾à¤° à¤•à¥‡ à¤…à¤­à¥‚à¤¤à¤ªà¥‚à¤°à¥à¤µ à¤ªà¥à¤°à¤¯à¤¾à¤¸à¥‹à¤‚ à¤¸à¥‡ à¤¬à¤¨à¤¾ à¤¨à¤¯à¤¾ à¤°à¤¿à¤•à¥‰à¤°à¥à¤¡à¥¤  à¤­à¤¾à¤°à¤¤ à¤•à¤¾ à¤°à¤•à¥à¤·à¤¾ à¤¨à¤¿à¤°à¥à¤¯à¤¾à¤¤ à¤ªà¤¹à¥à¤‚à¤šà¤¾ 21,000 à¤•à¤°à¥‹à¤¡à¤¼ à¤°à¥à¤ªà¤¯à¥‡ à¤•à¥‡ à¤ªà¤¾à¤°....",BJP,"Apr 3, 2024 Â· 6:47 AM UTC",15544,580,13218,1844
64,https://twitter.com/BJP4India/status/1775398861768429630#m,'à¤œà¥‹ à¤•à¤¹à¤¾ à¤µà¥‹ à¤•à¤¿à¤¯à¤¾' à¤¸à¥€à¤°à¥€à¤œ à¤•à¥‡ à¤†à¤œ à¤•à¥‡ à¤à¤ªà¤¿à¤¸à¥‹à¤¡ à¤®à¥‡à¤‚ à¤¦à¥‡à¤–à¤¿à¤...  à¤•à¥ˆà¤¸à¥‡ à¤¬à¥€à¤¤à¥‡ 10 à¤¸à¤¾à¤²à¥‹à¤‚ à¤®à¥‡à¤‚ à¤®à¥‹à¤¦à¥€ à¤¸à¤°à¤•à¤¾à¤° à¤¨à¥‡ à¤µà¤°à¥à¤²à¥à¤¡ à¤•à¥à¤²à¤¾à¤¸ à¤‡à¤‚à¤«à¥à¤°à¤¾à¤¸à¥à¤Ÿà¥à¤°à¤•à¥à¤šà¤° à¤”à¤° à¤†à¤§à¥à¤¨à¤¿à¤• à¤à¤•à¥à¤¸à¤ªà¥à¤°à¥‡à¤¸à¤µà¥‡ à¤¸à¥‡ à¤¦à¥‡à¤¶ à¤•à¥‡ à¤µà¤¿à¤•à¤¾à¤¸ à¤•à¥‹ à¤¦à¥€ à¤à¤•à¥à¤¸à¤ªà¥à¤°à¥‡à¤¸ à¤°à¤«à¥à¤¤à¤¾à¤°à¥¤,BJP,"Apr 3, 2024 Â· 5:44 AM UTC",2184,30,1190,105
65,https://twitter.com/BJP4India/status/1775390756456325505#m,à¤ªà¥à¤°à¤§à¤¾à¤¨à¤®à¤‚à¤¤à¥à¤°à¥€ à¤¶à¥à¤°à¥€ @narendramodi à¤¨à¤®à¥‹ à¤à¤ª à¤•à¥‡ à¤®à¤¾à¤§à¥à¤¯à¤® à¤¸à¥‡ à¤‰à¤¤à¥à¤¤à¤° à¤ªà¥à¤°à¤¦à¥‡à¤¶ à¤à¤µà¤‚ à¤ªà¤¶à¥à¤šà¤¿à¤® à¤¬à¤‚à¤—à¤¾à¤² à¤•à¥‡ à¤­à¤¾à¤œà¤ªà¤¾ à¤•à¤¾à¤°à¥à¤¯à¤•à¤°à¥à¤¤à¤¾à¤“à¤‚ à¤•à¥‡ à¤¸à¤¾à¤¥ à¤¸à¤‚à¤µà¤¾à¤¦ à¤•à¤°à¥‡à¤‚à¤—à¥‡à¥¤  à¤²à¤¾à¤‡à¤µ à¤¦à¥‡à¤–à¥‡à¤‚ :  ðŸ“ºhttps://twitter.com/BJP4India ðŸ“ºfacebook.com/BJP4India ðŸ“ºyoutube.com/BJP4India ðŸ“ºbjp.org/bjplive,BJP,"Apr 3, 2024 Â· 5:11 AM UTC",362,5,193,30
