,link,text,user,date,likes,quotes,retweets,comments
10,https://twitter.com/AamAadmiParty/status/1775595036589052185#m,"à¤¶à¤¹à¥€à¤¦-à¤-à¤†à¤œà¤® à¤­à¤—à¤¤ à¤¸à¤¿à¤‚à¤¹ à¤œà¥€ à¤¨à¥‡ à¤«à¤¾à¤‚à¤¸à¥€ à¤¸à¥‡ à¤ªà¤¹à¤²à¥‡ à¤…à¤ªà¤¨à¥‡ à¤­à¤¾à¤ˆ à¤•à¥‹ à¤•à¤¹à¤¾ à¤¥à¤¾:  â€œà¤‰à¤¨à¥à¤¹à¥‡à¤‚ à¤¯à¥‡ à¤«à¤¿à¤•à¥à¤° à¤¹à¥ˆ, à¤¹à¤°à¤¦à¤® à¤¨à¤¯à¤¾ à¤¤à¤°à¥à¤œà¥‡ à¤œà¤«à¤¼à¤¾(à¤…à¤¤à¥à¤¯à¤¾à¤šà¤¾à¤°) à¤•à¥à¤¯à¤¾ à¤¹à¥ˆ à¤¹à¤®à¥‡à¤‚ à¤­à¥€ à¤¶à¥Œà¤• à¤¹à¥ˆ à¤•à¤¿ à¤¦à¥‡à¤–à¥‡à¤‚ à¤¸à¤¿à¤¤à¤® à¤•à¥€ à¤‡à¤‚à¤¤à¤¹à¤¾ à¤•à¤¹à¤¾à¤‚ à¤¹à¥ˆâ€  @SanjayAzadSln #SanjaySinghIsBack",AAP,"Apr 3, 2024 Â· 6:43 PM UTC",1874,4,573,20
11,https://twitter.com/AamAadmiParty/status/1775593076444004844#m,"à¤•à¤² à¤¸à¥‡ à¤œà¤¬ à¤­à¥€ à¤•à¥‹à¤ˆ à¤ªà¤¤à¥à¤°à¤•à¤¾à¤° à¤¯à¤¾ à¤­à¤¾à¤œà¤ªà¤¾à¤ˆ à¤†à¤ªà¤¸à¥‡ à¤¸à¤µà¤¾à¤² à¤•à¤°à¥‡ à¤¤à¥‹ à¤‰à¤¨à¤¸à¥‡ à¤•à¤¹à¤¨à¤¾ PM à¤•à¥‡ à¤²à¤¿à¤ à¤­à¥€ à¤¸à¤®à¤¾à¤¨ à¤•à¤¾à¤¨à¥‚à¤¨ à¤¹à¥ˆà¤‚à¥¤  à¤•à¤² à¤¸à¥‡ à¤¦à¥‡à¤¶ à¤•à¥‡ à¤•à¤ˆ à¤¹à¤¿à¤¸à¥à¤¸à¥‹à¤‚ à¤®à¥‡à¤‚ à¤®à¥à¤•à¤¼à¤¦à¤®à¥‡ à¤¦à¤°à¥à¤œ à¤¹à¥‹ à¤œà¤¾à¤¯à¥‡, à¤®à¥‹à¤¹à¤¾à¤²à¥€ à¤¸à¥‡ à¤²à¥‡à¤•à¤° à¤¤à¤®à¤¿à¤²à¤¨à¤¾à¤¡à¥, à¤•à¤²à¤•à¤¤à¥à¤¤à¤¾ à¤¤à¤• à¤¤à¥‹ à¤®à¥‹à¤¦à¥€ à¤œà¥€ à¤•à¥‹ à¤ªà¥‚à¤›à¤¤à¤¾à¤› à¤®à¥‡à¤‚ à¤¶à¤¾à¤®à¤¿à¤² à¤¹à¥‹à¤¨à¤¾ à¤ªà¤¡à¤¼à¥‡à¤—à¤¾à¥¤  @SanjayAzadSln #SanjaySinghIsBack",AAP,"Apr 3, 2024 Â· 6:35 PM UTC",2141,8,586,36
12,https://twitter.com/AamAadmiParty/status/1775592205635248250#m,"à¤¦à¥‡à¤¶à¤µà¤¾à¤¸à¤¿à¤¯à¥‹à¤‚,  à¤¹à¤® à¤²à¤¡à¤¼à¥‡à¤‚à¤—à¥‡, à¤¹à¤® à¤œà¥€à¤¤à¥‡à¤‚à¤—à¥‡ ðŸ’ª  #SanjaySinghIsBack",AAP,"Apr 3, 2024 Â· 6:32 PM UTC",847,20,217,129
13,https://twitter.com/AamAadmiParty/status/1775587252820742147#m,à¤à¤• à¤¬à¤¾à¤¤ à¤¯à¤¾à¤¦ à¤°à¤–à¤¨à¤¾ à¤‡à¤¸ à¤¶à¤°à¥€à¤° à¤•à¥‡ à¤à¤• - à¤à¤• à¤…à¤‚à¤— à¤®à¥‡à¤‚ - à¤¨à¤¿à¤·à¥à¤ à¤¾ à¤¹à¥ˆ - à¤ˆà¤®à¤¾à¤¨à¤¦à¤¾à¤°à¥€ à¤¹à¥ˆ - à¤¸à¤šà¥à¤šà¤¾à¤ˆ à¤¹à¥ˆ - à¤”à¤° à¤ªà¤¾à¤°à¥à¤Ÿà¥€ à¤•à¥‡ à¤²à¤¿à¤ à¤œà¥€à¤¨à¥‡ à¤”à¤° à¤®à¤°à¤¨à¥‡ à¤•à¤¾ à¤œà¤œà¤¼à¥à¤¬à¤¾ à¤¹à¥ˆà¥¤ ðŸ”¥ðŸ”¥  @SanjayAzadSln #SanjaySinghIsBack,AAP,"Apr 3, 2024 Â· 6:12 PM UTC",1984,15,450,143
14,https://twitter.com/AamAadmiParty/status/1775585217505362081#m,"à¤†à¤® à¤†à¤¦à¤®à¥€ à¤ªà¤¾à¤°à¥à¤Ÿà¥€ à¤•à¥‹ à¤…à¤ªà¤¨à¤¾ à¤ªà¤°à¤¿à¤µà¤¾à¤° à¤®à¤¾à¤¨à¤¤à¤¾ à¤¹à¥‚à¤‚, à¤¤à¤­à¥€ à¤œà¥‡à¤² à¤¸à¥‡ à¤›à¥‚à¤Ÿà¤¨à¥‡ à¤•à¥‡ à¤¬à¤¾à¤¦ à¤¸à¥€à¤§à¤¾ à¤…à¤ªà¤¨à¥‡ à¤ªà¤°à¤¿à¤µà¤¾à¤° à¤¸à¥‡ à¤®à¤¿à¤²à¤¨à¥‡ à¤•à¥€ à¤œà¤—à¤¹ à¤…à¤°à¤µà¤¿à¤‚à¤¦ à¤•à¥‡à¤œà¤°à¥€à¤µà¤¾à¤² à¤œà¥€ à¤•à¥‡ à¤˜à¤° à¤—à¤¯à¤¾ à¤”à¤° à¤®à¤¨à¥€à¤· à¤¸à¤¿à¤¸à¥‹à¤¦à¤¿à¤¯à¤¾ à¤œà¥€ à¤•à¥‡ à¤˜à¤° à¤­à¥€ à¤œà¤¾à¤Šà¤‚à¤—à¤¾à¥¤    â¦@SanjayAzadSlnâ© #SanjaySinghIsBack",AAP,"Apr 3, 2024 Â· 6:04 PM UTC",532,5,169,27
15,https://twitter.com/AamAadmiParty/status/1775583171121123665#m,à¤­à¤¾à¤œà¤ªà¤¾à¤ˆ à¤œà¤¬ à¤­à¥à¤°à¤·à¥à¤Ÿà¤¾à¤šà¤¾à¤° à¤ªà¤° à¤¬à¥‹à¤²à¤¤à¥‡ à¤¹à¥ˆà¤‚  à¤¤à¥‹ à¤à¤¸à¤¾ à¤²à¤—à¤¤à¤¾ à¤¹à¥ˆ à¤“à¤¸à¤¾à¤®à¤¾ à¤¬à¤¿à¤¨ à¤²à¤¾à¤¦à¥‡à¤¨ à¤…à¤¹à¤¿à¤‚à¤¸à¤¾ à¤ªà¤° à¤‰à¤ªà¤¦à¥‡à¤¶ à¤¦à¥‡ à¤°à¤¹à¤¾ à¤¹à¥ˆà¥¤ ðŸ¤£   -@SanjayAzadSln #SanjaySinghIsBack,AAP,"Apr 3, 2024 Â· 5:56 PM UTC",5640,52,1759,312
16,https://twitter.com/AamAadmiParty/status/1775581511896404458#m,"à¤®à¥‹à¤¦à¥€ à¤œà¥€ à¤•à¤¹à¤¤à¥‡ à¤¹à¥ˆà¤‚ à¤­à¥à¤°à¤·à¥à¤Ÿà¤¾à¤šà¤¾à¤°à¤¿à¤¯à¥‹à¤‚ à¤•à¥‹ à¤›à¥‹à¤¡à¥‚à¤‚à¤—à¤¾ à¤¨à¤¹à¥€à¤‚, à¤œà¥‹-à¤œà¥‹ à¤­à¥à¤°à¤·à¥à¤Ÿà¤¾à¤šà¤¾à¤°à¥€ à¤¹à¥ˆà¤‚ à¤¸à¤¬à¤•à¥‹ BJP à¤®à¥‡à¤‚ à¤¶à¤¾à¤®à¤¿à¤² à¤•à¤°à¥‚à¤‚à¤—à¤¾à¥¤  -â¦@SanjayAzadSlnâ© #SanjaySinghIsBack",AAP,"Apr 3, 2024 Â· 5:49 PM UTC",1062,7,391,37
17,https://twitter.com/AamAadmiParty/status/1775581079971205401#m,"à¤†à¤® à¤†à¤¦à¤®à¥€ à¤ªà¤¾à¤°à¥à¤Ÿà¥€ à¤•à¤¾ à¤à¤•-à¤à¤• à¤•à¤¾à¤°à¥à¤¯à¤•à¤°à¥à¤¤à¤¾, à¤¨à¥‡à¤¤à¤¾, à¤®à¤‚à¤¤à¥à¤°à¥€ @ArvindKejriwal à¤œà¥€ à¤•à¥‡ à¤¸à¤¾à¤¥ à¤®à¤œà¤¼à¤¬à¥‚à¤¤à¥€ à¤•à¥‡ à¤¸à¤¾à¤¥ à¤–à¤¡à¤¼à¤¾ à¤¹à¥ˆà¥¤ ðŸ’ªðŸ’ª  -@SanjayAzadSln #SanjaySinghIsBack",AAP,"Apr 3, 2024 Â· 5:48 PM UTC",536,5,209,38
18,https://twitter.com/AamAadmiParty/status/1775580502386229263#m,à¤œà¥‡à¤² à¤•à¤¾ à¤œà¤µà¤¾à¤¬ à¤µà¥‹à¤Ÿ à¤¸à¥‡ à¤¦à¥‡à¤‚à¤—à¥‡ ðŸ”¥ðŸ”¥ðŸ”¥  -â¦@SanjayAzadSlnâ©  #SanjaySinghIsBack,AAP,"Apr 3, 2024 Â· 5:45 PM UTC",485,5,169,33
19,https://twitter.com/AamAadmiParty/status/1775579688674459926#m,à¤¦à¥‡à¤¶ à¤•à¥‡ à¤¤à¤¾à¤¨à¤¾à¤¶à¤¾à¤¹ à¤•à¥‹ à¤…à¤—à¤° à¤®à¥‡à¤°à¥€ à¤†à¤µà¤¾à¤œà¤¼ à¤¸à¥à¤¨à¤¾à¤ˆ à¤¦à¥‡ à¤°à¤¹à¥€ à¤¹à¥ˆ à¤¤à¥‹ à¤¸à¥à¤¨à¥‡   à¤¹à¤® à¤†à¤® à¤†à¤¦à¤®à¥€ à¤ªà¤¾à¤°à¥à¤Ÿà¥€ à¤µà¤¾à¤²à¥‡ à¤†à¤‚à¤¦à¥‹à¤²à¤¨ à¤•à¥€ à¤•à¥‹à¤– à¤¸à¥‡ à¤¨à¤¿à¤•à¤²à¥‡à¤‚ à¤¹à¥ˆà¤‚   à¤¹à¤® à¤¤à¥à¤®à¥à¤¹à¤¾à¤°à¥€ à¤•à¤¿à¤¸à¥€ à¤¬à¤‚à¤¦à¤°à¤˜à¥à¤¡à¤¼à¤•à¥€ à¤¸à¥‡ à¤¡à¤°à¤¨à¥‡ à¤µà¤¾à¤²à¥‡ à¤¨à¤¹à¥€à¤‚ à¤¹à¥ˆà¤‚   -@SanjayAzadSln #SanjaySinghIsBack,AAP,"Apr 3, 2024 Â· 5:42 PM UTC",821,6,330,59
20,https://twitter.com/AamAadmiParty/status/1775575723459113413#m,"à¤°à¥à¤•à¥‡ à¤¨à¤¾ à¤œà¥‹, à¤à¥à¤•à¥‡ à¤¨à¤¾ à¤œà¥‹  à¤¹à¤® à¤µà¥‹ à¤‡à¤‚à¤•à¤¼à¤²à¤¾à¤¬ à¤¹à¥ˆ, à¤¹à¤° à¤œà¤¼à¥à¤²à¥à¤® à¤•à¤¾ à¤œà¤µà¤¾à¤¬ à¤¹à¥ˆà¤‚ ðŸ’ª  à¤®à¤¿à¤Ÿà¥‡ à¤¨à¤¾ à¤œà¥‹,à¤¦à¤¬à¥‡ à¤¨à¤¾ à¤œà¥‹ à¤¹à¤° à¤¶à¤¹à¥€à¤¦, à¤¹à¤° à¤—à¤°à¥€à¤¬ à¤•à¤¾ à¤–à¤¼à¥à¤µà¤¾à¤¬ à¤¹à¥ˆà¤‚   -@SanjayAzadSln #SanjaySinghIsBack",AAP,"Apr 3, 2024 Â· 5:26 PM UTC",10451,85,2949,219
21,https://twitter.com/AamAadmiParty/status/1775574239287848970#m,à¤¯à¤¹ à¤¤à¤¾à¤¨à¤¾à¤¶à¤¾à¤¹ à¤•à¥‡ à¤–à¤¼à¤¿à¤²à¤¾à¤«à¤¼ à¤à¤•à¤œà¥à¤Ÿ à¤†à¤® à¤†à¤¦à¤®à¥€ à¤•à¤¾ à¤ªà¤°à¤¿à¤µà¤¾à¤° à¤¹à¥ˆâ¤ï¸  #SanjaySinghIsBack,AAP,"Apr 3, 2024 Â· 5:21 PM UTC",1111,7,234,42
22,https://twitter.com/AamAadmiParty/status/1775571981791855078#m,"Arvind Kejriwal à¤œà¥€ à¤•à¥‡ à¤˜à¤° à¤ªà¤° à¤œà¥‹ BJP à¤•à¥€ ED à¤¨à¥‡ Raid à¤¡à¤¾à¤²à¥€, à¤‰à¤¸ à¤¦à¤¿à¤¨ à¤¸à¥‡ à¤¦à¥‡à¤¶ à¤•à¥€ à¤°à¤¾à¤œà¤¨à¥€à¤¤à¤¿ à¤¨à¥‡ à¤•à¤°à¤µà¤Ÿ à¤¬à¤¦à¤²à¥€ à¤¹à¥ˆ   à¤¸à¤‚à¤œà¤¯ à¤¸à¤¿à¤‚à¤¹ à¤œà¥€ à¤•à¥€ à¤°à¤¿à¤¹à¤¾à¤ˆ à¤²à¥‹à¤•à¤¤à¤‚à¤¤à¥à¤° à¤•à¥€ à¤ªà¤¹à¤²à¥€ à¤œà¥€à¤¤ à¤¹à¥ˆ   -@AapKaGopalRai #SanjaySinghIsBack",AAP,"Apr 3, 2024 Â· 5:12 PM UTC",515,2,182,28
23,https://twitter.com/AamAadmiParty/status/1775567514690277499#m,"à¤¤à¤¾à¤¨à¤¾à¤¶à¤¾à¤¹ à¤®à¥‹à¤¦à¥€,  à¤•à¥à¤¯à¤¾ à¤¸à¥‹à¤šà¤¾ à¤¥à¤¾ à¤•à¤¿ à¤¤à¥‡à¤°à¥€ à¤œà¥‡à¤² à¤¸à¥‡ à¤¡à¤° à¤œà¤¾à¤à¤à¤—à¥‡   à¤…à¤°à¥‡ à¤œà¤¾! à¤¶à¥‡à¤°à¤¦à¤¿à¤² à¤¦à¥‡à¤¶à¤­à¤•à¥à¤¤ à¤¹à¥ˆà¤‚ à¤¹à¤®à¤¾à¤°à¥‡ à¤¨à¥‡à¤¤à¤¾  à¤¤à¥‡à¤°à¥‡ à¤œà¥ˆà¤¸à¥‡ 36 à¤¤à¤¾à¤¨à¤¾à¤¶à¤¾à¤¹ à¤à¤• à¤¸à¤¾à¤¥ à¤­à¥€ à¤† à¤œà¤¾à¤¯à¥‡ à¤¤à¥‹ à¤¦à¥‡à¤¶à¤­à¤•à¥à¤¤ à¤­à¤—à¤¤ à¤¸à¤¿à¤‚à¤¹ à¤œà¥€ à¤µà¤¾à¤²à¤¾ à¤¦à¤¿à¤² à¤°à¤– à¤­à¥€à¤¡à¤¼ à¤œà¤¾à¤à¤à¤—à¥‡   #SanjaySinghIsBack",AAP,"Apr 3, 2024 Â· 4:54 PM UTC",937,10,242,105
24,https://twitter.com/AamAadmiParty/status/1775566898593439756#m,à¤œà¤¿à¤¸à¤•à¥€ à¤¦à¤¹à¤¾à¤¡à¤¼ à¤¸à¥à¤¨à¤•à¤° à¤¨à¥€à¤‚à¤¦ à¤¸à¥‡ à¤œà¤¾à¤— à¤œà¤¾à¤¤à¤¾ à¤¥à¤¾ à¤¤à¤¾à¤¨à¤¾à¤¶à¤¾à¤¹  à¤µà¥‹ à¤¶à¥‡à¤° à¤¸à¤‚à¤œà¤¯ à¤¸à¤¿à¤‚à¤¹ Jail à¤¸à¥‡ à¤¬à¤¾à¤¹à¤° à¤† à¤—à¤¯à¤¾ à¤¹à¥ˆ  #SanjaySinghIsBack,AAP,"Apr 3, 2024 Â· 4:51 PM UTC",429,9,163,26
25,https://twitter.com/SanjayAzadSln/status/1775552033208291330#m,"à¤¯à¤¹ à¤œà¤¶à¥à¤¨ à¤•à¤¾ à¤¨à¤¹à¥€à¤‚, à¤œà¤‚à¤— à¤•à¤¾ à¤¸à¤®à¤¯ à¤¹à¥ˆ. à¤¸à¤­à¥€ à¤¦à¥‡à¤¶à¤­à¤•à¥à¤¤ à¤•à¤¾à¤°à¥à¤¯à¤•à¤°à¥à¤¤à¤¾ à¤¸à¤‚à¤˜à¤°à¥à¤· à¤•à¥‡ à¤²à¤¿à¤ à¤¤à¥ˆà¤¯à¤¾à¤° à¤°à¤¹à¥‡à¤‚. à¤¹à¤®à¤¾à¤°à¥‡ à¤•à¥à¤°à¤¾à¤‚à¤¤à¤¿à¤•à¤¾à¤°à¥€ à¤¸à¤¾à¤¥à¥€ @ArvindKejriwal, @msisodia, à¤”à¤° @SatyendarJain à¤œà¥‡à¤² à¤®à¥‡à¤‚ à¤¹à¥ˆà¤‚. à¤œà¥‡à¤² à¤•à¥‡ à¤¤à¤¾à¤²à¥‡ à¤Ÿà¥‚à¤Ÿà¥‡à¤‚à¤—à¥‡, à¤¹à¤®à¤¾à¤°à¥‡ à¤¸à¤¾à¤¥à¥€ à¤›à¥‚à¤Ÿà¥‡à¤‚à¤—à¥‡!  à¤…à¤°à¤µà¤¿à¤¨à¥à¤¦ à¤•à¥‡à¤œà¤°à¥€à¤µà¤¾à¤² à¤œà¤¼à¤¿à¤¨à¥à¤¦à¤¾à¤¬à¤¾à¤¦!!! à¤†à¤® à¤†à¤¦à¤®à¥€ à¤ªà¤¾à¤°à¥à¤Ÿà¥€ à¤œà¤¼à¤¿à¤¨à¥à¤¦à¤¾à¤¬à¤¾à¤¦!!!",Sanjay Singh AAP,"Apr 3, 2024 Â· 3:52 PM UTC",16451,221,4340,1307
